Sample_ID	Y haplogroup calls
S12327.Y1.E1.L1	Q1a2a1a1
S12348.Y1.E1.L1	Q1a2a1a1
I1485	Q1a2a1a1
S12941.Y1.E1.L1	Q1a2a1a1
S12967.Y1.E1.L1	Q1a2a1a1
I1125	Q1a2a1a1
I0750	Q1a2a1a1
I0756	Q1a2a1a1
S13196.Y1.E1.L1	Q1a2a1a1
S13213.Y1.E1.L1	Q1a2a1a1
S13212.Y1.E1.L1	Q1a2a1a1
S13198.Y1.E1.L1	Q1a2a1a1
S12207.E1.L1	Q1a2a1a1
S12718.Y1.E1.L1	Q1a2a1a1
S12737.Y1.E1.L1	Q1a2a1a1
S12738.Y1.E1.L1	Q1a2a1a1
S12745.Y1.E1.L1	Q1a2a1a1
S12744.Y1.E1.L1	Q1a2a1a1
S12761.Y1.E1.L1	Q1a2a1a1
S12751.Y1.E1.L1	Q1a2a1a1
S12732.Y1.E1.L1	Q1a2a1a1
S12739.Y1.E1.L1	Q1a2a1a1
S12713.Y1.E1.L1	Q1a2a1a1
S12735.Y1.E1.L1	Q1a2a1a1
S12734.Y1.E1.L1	Q1a2a1a1
I1524	Q1a2a1a1
I0040.SG	Q1a2a1a1
I0308	Q1a2a1a1
I6497	Q1a2a1a1
I6501	Q1a2a1a1
I2291	Q1a2a1a1
I6525	Q1a2a1a1
I6683	Q1a2a1a1
I2261	Q1a2a1a1
I6686	Q1a2a1a1
I2545	Q1a2a1a1
I6693	Q1a2a1a1
I6985	Q1a2a1a1
I1752	Q1a2a1a1
I1864	Q1a2a1a1
I2710	Q1a2a1a1
I2712	Q1a2a1a1
HG01124.SG	Q1a2a1a1
HG01139.SG	Q1a2a1a1
HG01142.SG	Q1a2a1a1
HG01565.SG	Q1a2a1a1
HG01892.SG	Q1a2a1a1
HG01920.SG	Q1a2a1a1
HG01923.SG	Q1a2a1a1
HG01926.SG	Q1a2a1a1
HG01938.SG	Q1a2a1a1
HG01950.SG	Q1a2a1a1
HG01961.SG	Q1a2a1a1
HG01967.SG	Q1a2a1a1
HG01974.SG	Q1a2a1a1
HG01977.SG	Q1a2a1a1
HG01979.SG	Q1a2a1a1
HG02104.SG	Q1a2a1a1
HG02146.SG	Q1a2a1a1
HG02259.SG	Q1a2a1a1
HG02265.SG	Q1a2a1a1
HG02271.SG	Q1a2a1a1
HG02277.SG	Q1a2a1a1
HG02285.SG	Q1a2a1a1
HG02291.SG	Q1a2a1a1
HG02299.SG	Q1a2a1a1
HG02304.SG	Q1a2a1a1
NA19664.SG	Q1a2a1a1
NA19682.SG	Q1a2a1a1
NA19729.SG	Q1a2a1a1
NA19732.SG	Q1a2a1a1
NA19735.SG	Q1a2a1a1
NA19783.SG	Q1a2a1a1
NA19786.SG	Q1a2a1a1
CP8	Q1a2a1a1
I4644	Q1a2a1a1
I5454	Q1a2a1a1
I5455	Q1a2a1a1
I3853_all	Q1a2a1a1
I4240_all	Q1a2a1a1
I4820	Q1a2a1a1
I4821	Q1a2a1a1
I4830	Q1a2a1a1
I4831	Q1a2a1a1
I5595	Q1a2a1a1
I6134	Q1a2a1a1
I6206	Q1a2a1a1
I6208	Q1a2a1a1
I6209	Q1a2a1a1
I6215	Q1a2a1a1
I6216	Q1a2a1a1
CP8_all	Q1a2a1a1
I2703	Q1a2a1a1
I2707	Q1a2a1a1
I4240	Q1a2a1a1
I6235	Q1a2a1a1
I6238	Q1a2a1a1
I3853	Q1a2a1a1
I7097	Q1a2a1a1
I5319	Q1a2a1a1
I5320	Q1a2a1a1
TA6.SG	Q1a2a1a1
Y2040.SG	Q1a2a1a1
I7339	Q1a2a1a1
I7305	Q1a2a1a1
I7332	Q1a2a1a1
I7338	Q1a2a1a1
I7334	Q1a2a1a1
I7343	Q1a2a1a1
MA577.SG	Q1a2a1a1
MOM6.SG	Q1a2a1a1
I10257	Q1a2a1a1
I10911	Q1a2a1a1
I10916	Q1a2a1a1
I10924	Q1a2a1a1
I10927	Q1a2a1a1
I10932	Q1a2a1a1
I10978	Q1a2a1a1
I10982	Q1a2a1a1
I10988	Q1a2a1a1
I10995	Q1a2a1a1
I11166	Q1a2a1a1
I11180	Q1a2a1a1
I11182	Q1a2a1a1
I11189	Q1a2a1a1
I11190	Q1a2a1a1
I11195	Q1a2a1a1
I7965	Q1a2a1a1
I7969	Q1a2a1a1
I7970	Q1a2a1a1
I8118	Q1a2a1a1
I8363	Q1a2a1a1
I8559	Q1a2a1a1
I8575	Q1a2a1a1
I8576	Q1a2a1a1
I3442_all	Q1a2a1a1
I3442	Q1a2a1a1
I7911	Q1a2a1a1
I8234	Q1a2a1a1
I8238	Q1a2a1a1
I6691	Q1a2a1a1
I1524.SG	Q1a2a1a1
I5319.SG	Q1a2a1a1
I6240	Q1a2a1a1b
S8410.E1.L2	Q1a2a1a2
S12719.Y1.E1.L1	Q1a2a1a2
I8282	Q1a2a1a2
I8286	Q1a2a1a2
I8287	Q1a2a1a2
I0039	Q1a2a1b
S11261.E1.L1	Q1a2a1b
S10197.L1	Q1a2a1b
S11399.L1	Q1a2a1b
S11324.L1	Q1a2a1b
S10864.E1.L1	Q1a2a1b
S11983.E1.L1	Q1a2a1b
I1147	Q1a2a1b
I0152	Q1a2a1b
S12760.Y1.E1.L1	Q1a2a1b
I0038.SG	Q1a2a1b
I0038	Q1a2a1b
I2224	Q1a2a1b
I2230	Q1a2a1b
I1754	Q1a2a1b
I2851	Q1a2a1b
CP21.SG	Q1a2a1b
I4325	Q1a2a1b
NA19771.SG	Q1a2a1b
NA19795.SG	Q1a2a1b
CP21	Q1a2a1b
I4505	Q1a2a1b
I5597	Q1a2a1b
I5598	Q1a2a1b
I6023	Q1a2a1b
I6025	Q1a2a1b
I3571	Q1a2a1b
I6239	Q1a2a1b
I6241	Q1a2a1b
I2716	Q1a2a1b
I0324	Q1a2a1b
HGDP00877.SG	Q1a2a1b
I7304	Q1a2a1b
I7306	Q1a2a1b
I7311	Q1a2a1b
I0609.SG	Q1a2a1b
I10197	Q1a2a1b
I10936	Q1a2a1b
I10996	Q1a2a1b
I11187	Q1a2a1b
I11194	Q1a2a1b
I11199	Q1a2a1b
I11215	Q1a2a1b
I0609	Q1a2a1b
I11197	Q1a2a1b
I8235	Q1a2a1b
I8237	Q1a2a1b
I8239	Q1a2a1b
S12124.Y1.E1.L1	Q1a2a1c
S10518.E1.L1	Q1a2a1c
S12973.Y1.E1.L1	Q1a2a1c
S12501.Y1.E1.L1	Q1a2a1c
S13174.Y1.E1.L1	Q1a2a1c
I3976	Q1a2a1c
I6157	Q1a2a1c
I6359	Q1a2a1c
I7039	Q1a2a1c
I11173	Q1a2a1c
DA221.SG	Q1a2a1c
DA47.SG	Q1a2a1c
DA96.SG	Q1a2a1c
DA339.SG	Q1a2a1c
RISE664.SG	Q1a2a1c
RISE718.SG	Q1a2a1c
RISE719.SG	Q1a2a1c
I6348.SG	Q1a2a1c
I6356.SG	Q1a2a1c
I7039.SG	Q1a2a1c
S11532.E1.L1	Q1a2a1c1
S12970.Y1.E1.L1	Q1a2a1c1
IS2.SG	Q1a2a1c1
I3427	Q1a2a1c1
I3863	Q1a2a1c1
I6230	Q1a2a1c1
I6232	Q1a2a1c1
I7029	Q1a2a1c1
I7110	Q1a2a1c1
I11205	Q1a2a1c1
I6232.SG	Q1a2a1c1
S12497.Y1.E1.L1	Q1a2b
I3422	Q1a2b
I6964	Q1a2b
RISE670.SG	Q1a2b
I3422.SG	Q1a2b
I6717.SG	Q1a2b
S11129.E1.L1	Q1a2b2
S11734.E1.L1	Q1a2b2
I3761	Q1a2b2
I4784	Q1a2b2
I6956	Q1a2b2
SA6004	Q1a2b2
I6961	Q1a2b2
I6825	Q1a2b2
I4784.SG	Q1a2b2
S10759.E1.L2	Q1b
S12679.E1.L1	Q1b1
I6939	Q1b1a1
S13228.Y1.E1.L1	Q1b2
I7493	Q1b2
HG03914.SG	Q1b2
I5400	Q1b2
I7718	Q1b2
DA127.SG	Q1b2
HG03652.SG	Q1b2a
HG03864.SG	Q1b2a
I11213	Q1b2a
I0210	R
S11668.Y1.E1.L1	R
S10487.E1.L1	R
S11041.E1.L1	R
S6491.E1.L4	R
S11505.E1.L1	R
S12061.E1.L1	R
S12883.E1.L1	R
S12428.E1.L1	R
S12420.E1.L1	R
S13221.Y1.E1.L1	R
S12257.E1.L1	R
S6491.E1.L7	R
S6491.E1.L6	R
S12260.E1.L1	R
MA1.SG	R
RISE42.SG	R
RISE553.SG	R
ATP3.SG	R
I4000	R
I4112_published	R
I4203	R
I4248_published	R
I7074	R
I4252_published	R
I1853	R
I1945_published	R
I1946_published	R
I1949_published	R
I2656_d_published	R
I4655_published	R
I2087	R
I6699	R
I5980	R
NA07357.SG	R
I5037	R
I6491	R
I1003	R
I1209	R
I4567	R
I7357	R
I10309	R
I10569	R
I3883	R
I8009	R
I8483	R
I8526	R
I7915	R
I2189	R
I8211	R
I8212	R
I7862_d	R
I1542	R
I1534	R
I0207	R1
S5878.E1.L3	R1
S5878.E1.L2	R1
I0953	R1
S10600.E1.L2	R1
S11631.Y1.E1.L1	R1
S11503.E1.L1	R1
S11849.E1.L1	R1
S11498.E1.L1	R1
vik_kls001	R1
S12466.Y1.E1.L1	R1
AfontovaGora2.SG	R1
RISE434.SG	R1
RISE492.SG	R1
I7203	R1
I2803	R1
I5033	R1
I5042	R1
I5878_published	R1
I5881_published	R1
I5893_published	R1
I5361	R1
I5470_published	R1
I6050	R1
I6184	R1
I6185	R1
I5981	R1
I6302	R1
MA975.SG	R1
I7120	R1
I7121	R1
I1014	R1
I6876	R1
I7116	R1
I1949	R1
I0942	R1
I0986	R1
I0989	R1
I4568	R1
I0246	R1
I7609	R1
I7659	R1
I7258	R1
Kivutkalns164	R1
I8011	R1
I8012	R1
I8517	R1
ANI153	R1
I5470	R1
DA145.SG	R1
DA89.SG	R1
I0246_published	R1
I0233	R1
Pr10.SG	R1
Pr4.SG	R1
S10421.E1.L2	R1a
I1819	R1a
Ukraine_HG1.SG	R1a
I4773	R1a
I4791	R1a
I5876	R1a
I4939	R1a
I6047	R1a
SA6013.B0101	R1a
I6946	R1a
I6824	R1a
I1006	R1a
I7754	R1a
I8409	R1a
I8446	R1a
I8514	R1a
DA55.SG	R1a
I1819.SG	R1a
I1536	R1a
I1544	R1a
I1538	R1a
I1540	R1a
I1541	R1a
I4773.SG	R1a
I1082	R1a1
S12490.Y1.E1.L1	R1a1
S10594.E1.L1	R1a1
I0061.SG	R1a1
I3382	R1a1
I7279	R1a1
I4322	R1a1
I0360	R1a1
I8500	R1a1
DA15.SG	R1a1
I0433	R1a1
I0360_published	R1a1
I0061	R1a1
S11693.Y1.E1.L1	R1a1a
I1341	R1a1a
S11541.E1.L1	R1a1a
I0960	R1a1a
S10438.E1.L2	R1a1a
DA136.SG	R1a1a
I1084	R1a1a
I1058	R1a1a
S10512.E1.L1	R1a1a
S8418.E1.L2	R1a1a
S12491.Y1.E1.L1	R1a1a
S10536.E1.L1	R1a1a
S12235.E1.L1	R1a1a
I7280	R1a1a
I2960	R1a1a
I5284	R1a1a
I5979	R1a1a
I5983	R1a1a
I6169	R1a1a
I6225	R1a1a
I6872	R1a1a
I0361	R1a1a
Kivutkalns194	R1a1a
Turlojiske5	R1a1a
I10115	R1a1a
I7208	R1a1a
I8481	R1a1a
I8488	R1a1a
DA126.SG	R1a1a
DA144.SG	R1a1a
DA207.SG	R1a1a
DA51.SG	R1a1a
DA7.SG	R1a1a
DA94.SG	R1a1a
I0361_published	R1a1a
I1532	R1a1a
S11692.Y1.E1.L1	R1a1a1
S11049.E1.L1	R1a1a1
S10752.E1.L2	R1a1a1
S10601.E1.L2	R1a1a1
S10754.E1.L2	R1a1a1
S10603.E1.L2	R1a1a1
I1086	R1a1a1
S12450.Y1.E1.L1	R1a1a1
I1456	R1a1a1
I0104.SG	R1a1a1
I0247.SG	R1a1a1
RISE61.SG	R1a1a1
RISE94.SG	R1a1a1
RISE446.SG	R1a1a1
RISE494.SG	R1a1a1
RISE525.SG	R1a1a1
I0104	R1a1a1
I3774	R1a1a1
I5088	R1a1a1
I6629	R1a1a1
I6561	R1a1a1
MA969.SG	R1a1a1
I1008	R1a1a1
I7792	R1a1a1
Kivutkalns222	R1a1a1
I10140	R1a1a1
I7207	R1a1a1
I8507	R1a1a1
I8737	R1a1a1
DA197.SG	R1a1a1
DA49.SG	R1a1a1
NA12155.SG	R1a1a1a
S10449.E1.L1	R1a1a1b
S10447.E1.L1	R1a1a1b
S10488.E1.L1	R1a1a1b
I1340	R1a1a1b
S11537.E1.L1	R1a1a1b
S11952.E1.L1	R1a1a1b
S11954.E1.L1	R1a1a1b
S11955.E1.L1	R1a1a1b
S11915.E1.L1	R1a1a1b
S10443.E1.L1	R1a1a1b
S10604.E1.L2	R1a1a1b
S10605.E1.L2	R1a1a1b
S12119.Y1.E1.L1	R1a1a1b
S12114.Y1.E1.L1	R1a1a1b
S12128.Y1.E1.L1	R1a1a1b
S11495.E1.L1	R1a1a1b
S11502.E1.L1	R1a1a1b
S11512.E1.L1	R1a1a1b
S8492.E1.L2	R1a1a1b
I1065	R1a1a1b
S11525.E1.L1	R1a1a1b
S11771.Y1.E1.L1	R1a1a1b
I6718	R1a1a1b
S10521.E1.L1	R1a1a1b
S10517.E1.L1	R1a1a1b
S10520.E1.L1	R1a1a1b
S10511.E1.L1	R1a1a1b
S10510.E1.L1	R1a1a1b
I1056	R1a1a1b
I6802	R1a1a1b
S11839.Y1.E1.L1	R1a1a1b
S13003.Y1.E1.L1	R1a1a1b
S13001.Y1.E1.L1	R1a1a1b
S12966.Y1.E1.L1	R1a1a1b
S12996.Y1.E1.L1	R1a1a1b
S12965.Y1.E1.L1	R1a1a1b
S12994.Y1.E1.L1	R1a1a1b
S12499.Y1.E1.L1	R1a1a1b
S12457.Y1.E1.L1	R1a1a1b
S12502.Y1.E1.L1	R1a1a1b
S10584.E1.L1	R1a1a1b
S10592.E1.L1	R1a1a1b
S10581.E1.L1	R1a1a1b
S10588.E1.L1	R1a1a1b
S10786.E1.L1	R1a1a1b
I6789	R1a1a1b
I1374	R1a1a1b
I6794	R1a1a1b
I0432.SG	R1a1a1b
RISE392.SG	R1a1a1b
RISE512.SG	R1a1a1b
I2168	R1a1a1b
I3380	R1a1a1b
I3423	R1a1a1b
I6720	R1a1a1b
I6721	R1a1a1b
I3869	R1a1a1b
I3392	R1a1a1b
I3781	R1a1a1b
I3393	R1a1a1b
I3957	R1a1a1b
I3959	R1a1a1b
I3973	R1a1a1b
I3979	R1a1a1b
I4153	R1a1a1b
I4255	R1a1a1b
I4266	R1a1a1b
I0577	R1a1a1b
I1821	R1a1a1b
I1851	R1a1a1b
I2959	R1a1a1b
I4774	R1a1a1b
I4783	R1a1a1b
MA968.MA976.SG	R1a1a1b
NA20796.SG	R1a1a1b
I4964	R1a1a1b
I4985	R1a1a1b
I4792	R1a1a1b
I4793	R1a1a1b
I5767	R1a1a1b
I5768	R1a1a1b
I4937	R1a1a1b
I5985	R1a1a1b
I6090	R1a1a1b
I6170	R1a1a1b
I6224	R1a1a1b
MA971.SG	R1a1a1b
I6942	R1a1a1b
I7064	R1a1a1b
I7057	R1a1a1b
I7056	R1a1a1b
I6806	R1a1a1b
I7030	R1a1a1b
I7033	R1a1a1b
I7027	R1a1a1b
I6889	R1a1a1b
I6817	R1a1a1b
I6871	R1a1a1b
I6811	R1a1a1b
I6819	R1a1a1b
I7474	R1a1a1b
I7620	R1a1a1b
I7359	R1a1a1b
I7756	R1a1a1b
I7356	R1a1a1b
Kunila2	R1a1a1b
Turlojiske1	R1a1a1b
Turlojiske3	R1a1a1b
I10113	R1a1a1b
I11209	R1a1a1b
I7863	R1a1a1b
I7925	R1a1a1b
I8440	R1a1a1b
I8441	R1a1a1b
I8480	R1a1a1b
I8484	R1a1a1b
I7660	R1a1a1b
DA100.SG	R1a1a1b
DA13.SG	R1a1a1b
DA17.SG	R1a1a1b
DA2.SG	R1a1a1b
DA39.SG	R1a1a1b
DA52.SG	R1a1a1b
I0419_published	R1a1a1b
I3394.SG	R1a1a1b
I4809.SG	R1a1a1b
S11953.E1.L1	R1a1a1b1
S13004.Y1.E1.L1	R1a1a1b1
I2771	R1a1a1b1
I4976	R1a1a1b1
MA973.SG	R1a1a1b1a
I6306	R1a1a1b1a1
I8834	R1a1a1b1a1
I2812	R1a1a1b1a1b1
S10490.E1.L1	R1a1a1b1a2
S10607.E1.L2	R1a1a1b1a2
S12112.Y1.E1.L1	R1a1a1b1a2
S12989.Y1.E1.L1	R1a1a1b1a2
S13002.Y1.E1.L1	R1a1a1b1a2
S12992.Y1.E1.L1	R1a1a1b1a2
S13007.Y1.E1.L1	R1a1a1b1a2
S13000.Y1.E1.L1	R1a1a1b1a2
S10585.E1.L1	R1a1a1b1a2
S10587.E1.L1	R1a1a1b1a2
S10591.E1.L1	R1a1a1b1a2
S10582.E1.L1	R1a1a1b1a2
I0099	R1a1a1b1a2
I3425	R1a1a1b1a2
HG00151.SG	R1a1a1b1a2
I4957	R1a1a1b1a2
I4965	R1a1a1b1a2
I4980	R1a1a1b1a2
I4990	R1a1a1b1a2
I10242	R1a1a1b1a2
I10247	R1a1a1b1a2
I10248	R1a1a1b1a2
I10249	R1a1a1b1a2
I10317	R1a1a1b1a2
I11158	R1a1a1b1a2
I7903	R1a1a1b1a2
HG00277.SG	R1a1a1b1a2a
DA29.SG	R1a1a1b1a2a
S10442.E1.L1	R1a1a1b1a2b
I3345	R1a1a1b1a2b
I6958	R1a1a1b1a2b
I7747	R1a1a1b1a2b
Kivutkalns209	R1a1a1b1a2b
Kivutkalns25	R1a1a1b1a2b
Spiginas2	R1a1a1b1a2b
I3396	R1a1a1b1a2b1
S12101.Y1.E1.L1	R1a1a1b1a2b3
S12423.E1.L1	R1a1a1b1a2b3
HG00366.SG	R1a1a1b1a2b3
I5094	R1a1a1b1a2b3
I10943	R1a1a1b1a2b3
I6958.SG	R1a1a1b1a2b3
I4803	R1a1a1b1a3
Olsund	R1a1a1b1a3
I4803.SG	R1a1a1b1a3
I2986	R1a1a1b1a3a
I2825	R1a1a1b1a3a
NA11843.SG	R1a1a1b1a3a1
HG00113.SG	R1a1a1b1a3b1a
HG00114.SG	R1a1a1b1a3b1a
HG00109.SG	R1a1a1b1a3b2
I0949	R1a1a1b2
S11031.E1.L1	R1a1a1b2
S10509.E1.L1	R1a1a1b2
S11978.E1.L1	R1a1a1b2
S10789.E1.L1	R1a1a1b2
S12258.E1.L1	R1a1a1b2
I0423_published	R1a1a1b2
I2163	R1a1a1b2
I3767	R1a1a1b2
I3397	R1a1a1b2
I3391	R1a1a1b2
I4265	R1a1a1b2
I4531	R1a1a1b2
HG03705.SG	R1a1a1b2
NA20539.SG	R1a1a1b2
I4938	R1a1a1b2
I6168	R1a1a1b2
I7024	R1a1a1b2
I6815	R1a1a1b2
I7610	R1a1a1b2
I0232	R1a1a1b2
I7784	R1a1a1b2
I7785	R1a1a1b2
I7790	R1a1a1b2
I7783	R1a1a1b2
I11206	R1a1a1b2
I8482	R1a1a1b2
DA129.SG	R1a1a1b2
DA142.SG	R1a1a1b2
DA27.SG	R1a1a1b2
DA48.SG	R1a1a1b2
DA382_final.SG	R1a1a1b2
I0232_published	R1a1a1b2
I0563	R1a1a1b2
I3392.SG	R1a1a1b2
I3396.SG	R1a1a1b2
I6819.SG	R1a1a1b2
I1055	R1a1a1b2a
I1018	R1a1a1b2a
I6801	R1a1a1b2a
S11621.E1.L1	R1a1a1b2a
RISE495.SG	R1a1a1b2a
I3394	R1a1a1b2a
HG02603.SG	R1a1a1b2a
HG02699.SG	R1a1a1b2a
HG03629.SG	R1a1a1b2a
HG03750.SG	R1a1a1b2a
HG03926.SG	R1a1a1b2a
HG04194.SG	R1a1a1b2a
NA20897.SG	R1a1a1b2a
I5607	R1a1a1b2a
I0424	R1a1a1b2a
Tadjik.SG	R1a1a1b2a
DA101.SG	R1a1a1b2a
DA16.SG	R1a1a1b2a
DA206.SG	R1a1a1b2a
DA243.SG	R1a1a1b2a
DA385.SG	R1a1a1b2a
DA56.SG	R1a1a1b2a
DA5.SG	R1a1a1b2a
I0424_published	R1a1a1b2a
I0432	R1a1a1b2a
I3957.SG	R1a1a1b2a
I5768.SG	R1a1a1b2a
I6370.SG	R1a1a1b2a
I6718.SG	R1a1a1b2a
I6878.SG	R1a1a1b2a
HG03585.SG	R1a1a1b2a1
HG03899.SG	R1a1a1b2a1
HG03911.SG	R1a1a1b2a1
HG04039.SG	R1a1a1b2a1
HG04098.SG	R1a1a1b2a1
NA20852.SG	R1a1a1b2a1
NA20904.SG	R1a1a1b2a1
HG02600.SG	R1a1a1b2a1a
HG02648.SG	R1a1a1b2a1a
HG02727.SG	R1a1a1b2a1a
HG02736.SG	R1a1a1b2a1a
HG03234.SG	R1a1a1b2a1a
HG03490.SG	R1a1a1b2a1a
HG03624.SG	R1a1a1b2a1a
HG03649.SG	R1a1a1b2a1a
HG03663.SG	R1a1a1b2a1a
HG03667.SG	R1a1a1b2a1a
HG03679.SG	R1a1a1b2a1a
HG03694.SG	R1a1a1b2a1a
HG03720.SG	R1a1a1b2a1a
HG03779.SG	R1a1a1b2a1a
HG03896.SG	R1a1a1b2a1a
HG03902.SG	R1a1a1b2a1a
NA20846.SG	R1a1a1b2a1a
NA20850.SG	R1a1a1b2a1a
NA20891.SG	R1a1a1b2a1a
NA21095.SG	R1a1a1b2a1a
NA21114.SG	R1a1a1b2a1a
NA21115.SG	R1a1a1b2a1a
NA21129.SG	R1a1a1b2a1a
mondal_BR1-1.SG	R1a1a1b2a1a
HG02597.SG	R1a1a1b2a1b
HG02780.SG	R1a1a1b2a1b
HG03603.SG	R1a1a1b2a1b
HG03685.SG	R1a1a1b2a1b
HG03711.SG	R1a1a1b2a1b
HG03713.SG	R1a1a1b2a1b
HG03715.SG	R1a1a1b2a1b
HG03775.SG	R1a1a1b2a1b
HG03803.SG	R1a1a1b2a1b
HG03833.SG	R1a1a1b2a1b
HG03866.SG	R1a1a1b2a1b
HG03871.SG	R1a1a1b2a1b
HG04017.SG	R1a1a1b2a1b
HG04229.SG	R1a1a1b2a1b
NA20890.SG	R1a1a1b2a1b
NA20898.SG	R1a1a1b2a1b
NA21098.SG	R1a1a1b2a1b
NA21104.SG	R1a1a1b2a1b
I1346	R1a1a1b2a2a
S11540.E1.L1	R1a1a1b2a2a
S10413.E1.L2	R1a1a1b2a2a
I0948	R1a1a1b2a2a
S11032.E1.L1	R1a1a1b2a2a
S12126.Y1.E1.L1	R1a1a1b2a2a
S12127.Y1.E1.L1	R1a1a1b2a2a
S11494.E1.L1	R1a1a1b2a2a
S11767.Y1.E1.L1	R1a1a1b2a2a
I1019	R1a1a1b2a2a
I1064	R1a1a1b2a2a
I1054	R1a1a1b2a2a
I1053	R1a1a1b2a2a
I1027	R1a1a1b2a2a
I1057	R1a1a1b2a2a
S11980.E1.L1	R1a1a1b2a2a
S10785.E1.L1	R1a1a1b2a2a
S12429.E1.L1	R1a1a1b2a2a
S12294.E1.L1	R1a1a1b2a2a
I6799	R1a1a1b2a2a
I0247_published	R1a1a1b2a2a
I2136	R1a1a1b2a2a
I2391	R1a1a1b2a2a
I3780	R1a1a1b2a2a
I3788	R1a1a1b2a2a
I3860	R1a1a1b2a2a
I3770	R1a1a1b2a2a
I3763	R1a1a1b2a2a
I4262	R1a1a1b2a2a
I4263	R1a1a1b2a2a
I4267	R1a1a1b2a2a
I1856	R1a1a1b2a2a
I4775	R1a1a1b2a2a
I4778	R1a1a1b2a2a
I4787	R1a1a1b2a2a
HG03636.SG	R1a1a1b2a2a
HG03687.SG	R1a1a1b2a2a
HG03740.SG	R1a1a1b2a2a
HG03743.SG	R1a1a1b2a2a
HG03887.SG	R1a1a1b2a2a
HG03960.SG	R1a1a1b2a2a
HG03963.SG	R1a1a1b2a2a
HG03999.SG	R1a1a1b2a2a
HG04019.SG	R1a1a1b2a2a
HG04020.SG	R1a1a1b2a2a
HG04023.SG	R1a1a1b2a2a
HG04096.SG	R1a1a1b2a2a
HG04131.SG	R1a1a1b2a2a
NA20864.SG	R1a1a1b2a2a
NA21092.SG	R1a1a1b2a2a
I4475	R1a1a1b2a2a
I5089	R1a1a1b2a2a
I5294	R1a1a1b2a2a
I5296	R1a1a1b2a2a
I5298	R1a1a1b2a2a
I4790	R1a1a1b2a2a
mondal_BR1-4.SG	R1a1a1b2a2a
mondal_BR1-5.SG	R1a1a1b2a2a
mondal_RAI-5.SG	R1a1a1b2a2a
I5977	R1a1a1b2a2a
I6049	R1a1a1b2a2a
I6878	R1a1a1b2a2a
I6875	R1a1a1b2a2a
I6145	R1a1a1b2a2a
I0984	R1a1a1b2a2a
I1011	R1a1a1b2a2a
I0419	R1a1a1b2a2a
I0430	R1a1a1b2a2a
I7748	R1a1a1b2a2a
Kivutkalns153	R1a1a1b2a2a
I0987	R1a1a1b2a2a
I10111	R1a1a1b2a2a
I10947	R1a1a1b2a2a
I11408	R1a1a1b2a2a
I8553	R1a1a1b2a2a
I0430_published	R1a1a1b2a2a
I0507	R1a1a1b2a2a
I1053.SG	R1a1a1b2a2a
I4775.SG	R1a1a1b2a2a
S10514.E1.L1	R1a1a1b2a2b
S11979.E1.L1	R1a1a1b2a2b
S12999.Y1.E1.L1	R1a1a1b2a2b
I1423	R1a1a1b2a2b
I3768	R1a1a1b2a2b
I3599_published	R1a1a1b2a2b
I6952	R1a1a1b2a2b
I1805	R1a1a1b2a2b
I10112	R1a1a1b2a2b
I10141	R1a1a1b2a2b
I10951	R1a1a1b2a2b
I11171	R1a1a1b2a2b
DA229.SG	R1a1a1b2a2b
HG01617.SG	R1a1a1b2a2b1a
I2773	R1a1a1b2a2b2
HG01982.SG	R1a1a1b2a2b2
I7727	R1a1a1b2a2b2
DA134.SG	R1a1a1b2a2b2
DA224.SG	R1a1a1b2a2b2
S12005.E1.L1	R1b
I5663_published	R1b
I10700_d	R1b
S10486.E1.L1	R1b1
S11913.E1.L1	R1b1
S11920.E1.L1	R1b1
I0411	R1b1
S11731.E1.L1	R1b1
I1455	R1b1
RISE436.SG	R1b1
I3866	R1b1
I4315	R1b1
I5879	R1b1
I3484	R1b1
I6838	R1b1
I1012	R1b1
I8740	R1b1
I5891	R1b1
DA189.SG	R1b1
Vim2b.SG	R1b1
I0257	R1b1
I4315.SG	R1b1
S11712.Y1.E1.L1	R1b1a
S11695.Y1.E1.L1	R1b1a
I0206	R1b1a
I0209	R1b1a
S11573.E1.L1	R1b1a
S5881.E1.L5	R1b1a
S5881.E1.L4	R1b1a
S10415.E1.L2	R1b1a
S6491.E1.L2	R1b1a
S12073.E1.L1	R1b1a
S12080.E1.L1	R1b1a
S11837.Y1.E1.L1	R1b1a
S12924.Y1.E1.L1	R1b1a
S13230.Y1.E1.L1	R1b1a
S13233.Y1.E1.L1	R1b1a
I1635	R1b1a
S12529.E1.L1	R1b1a
I1734	R1b1a
I0410.SG	R1b1a
RISE1.SG	R1b1a
RISE431.SG	R1b1a
I0410	R1b1a
I1593	R1b1a
I6700	R1b1a
I3401	R1b1a
I3510	R1b1a
I3607_published	R1b1a
I3804	R1b1a
I3664	R1b1a
I3587_published	R1b1a
I4114	R1b1a
I1594	R1b1a
I4081	R1b1a
I4666_published	R1b1a
HG00640.SG	R1b1a
HG01947.SG	R1b1a
I2430	R1b1a
I4646	R1b1a
I4916	R1b1a
I5235	R1b1a
I5237	R1b1a
I5240	R1b1a
I5772	R1b1a
I5883	R1b1a
I5890	R1b1a
I5892	R1b1a
I5408	R1b1a
I5410	R1b1a
I5411	R1b1a
I5412	R1b1a
I6062	R1b1a
I6064	R1b1a
I6065	R1b1a
I6066	R1b1a
I6067	R1b1a
M95.SG	R1b1a
