Sample_ID	Component	Value	K
I4438	V1	0.99999	2
I4438	V2	1.00E-05	2
I4438	V1	1.00E-05	3
I4438	V2	0.010732	3
I4438	V3	0.989258	3
I4438	V1	1.00E-05	4
I4438	V2	0.06358	4
I4438	V3	0.9364	4
I4438	V4	1.00E-05	4
I4438	V1	1.00E-05	5
I4438	V2	0.115966	5
I4438	V3	1.00E-05	5
I4438	V4	0.884004	5
I4438	V5	1.00E-05	5
I4438	V1	0.118047	6
I4438	V2	1.00E-05	6
I4438	V3	1.00E-05	6
I4438	V4	0.881913	6
I4438	V5	1.00E-05	6
I4438	V6	1.00E-05	6
I4438	V1	0.8746	7
I4438	V2	1.00E-05	7
I4438	V3	0.12535	7
I4438	V4	1.00E-05	7
I4438	V5	1.00E-05	7
I4438	V6	1.00E-05	7
I4438	V7	1.00E-05	7
I4438	V1	1.00E-05	8
I4438	V2	1.00E-05	8
I4438	V3	1.00E-05	8
I4438	V4	0.869841	8
I4438	V5	0.130099	8
I4438	V6	1.00E-05	8
I4438	V7	1.00E-05	8
I4438	V8	1.00E-05	8
I4438	V1	1.00E-05	9
I4438	V2	1.00E-05	9
I4438	V3	1.00E-05	9
I4438	V4	1.00E-05	9
I4438	V5	1.00E-05	9
I4438	V6	0.874042	9
I4438	V7	1.00E-05	9
I4438	V8	1.00E-05	9
I4438	V9	0.125888	9
I4439	V1	1	1
I4439	V1	0.99999	2
I4439	V2	1.00E-05	2
I4439	V1	1.00E-05	3
I4439	V2	1.00E-05	3
I4439	V3	0.99998	3
I4439	V1	1.00E-05	4
I4439	V2	1.00E-05	4
I4439	V3	0.99997	4
I4439	V4	1.00E-05	4
I4439	V1	1.00E-05	5
I4439	V2	1.00E-05	5
I4439	V3	1.00E-05	5
I4439	V4	0.99996	5
I4439	V5	1.00E-05	5
I4439	V1	1.00E-05	6
I4439	V2	1.00E-05	6
I4439	V3	1.00E-05	6
I4439	V4	0.99995	6
I4439	V5	1.00E-05	6
I4439	V6	1.00E-05	6
I4439	V1	0.969297	7
I4439	V2	1.00E-05	7
I4439	V3	0.030653	7
I4439	V4	1.00E-05	7
I4439	V5	1.00E-05	7
I4439	V6	1.00E-05	7
I4439	V7	1.00E-05	7
I4439	V1	1.00E-05	8
I4439	V2	1.00E-05	8
I4439	V3	1.00E-05	8
I4439	V4	0.963047	8
I4439	V5	0.036893	8
I4439	V6	1.00E-05	8
I4439	V7	1.00E-05	8
I4439	V8	1.00E-05	8
I4439	V1	1.00E-05	9
I4439	V2	1.00E-05	9
I4439	V3	1.10E-05	9
I4439	V4	1.00E-05	9
I4439	V5	1.20E-05	9
I4439	V6	0.966802	9
I4439	V7	1.00E-05	9
I4439	V8	1.00E-05	9
I4439	V9	0.033125	9
I4440	V1	1	1
I4440	V1	0.999303	2
I4440	V2	0.000697	2
I4440	V1	1.00E-05	3
I4440	V2	0.017035	3
I4440	V3	0.982955	3
I4440	V1	1.00E-05	4
I4440	V2	0.05652	4
I4440	V3	0.94346	4
I4440	V4	1.00E-05	4
I4440	V1	1.00E-05	5
I4440	V2	0.10466	5
I4440	V3	1.00E-05	5
I4440	V4	0.89531	5
I4440	V5	1.00E-05	5
I4440	V1	0.106423	6
I4440	V2	1.00E-05	6
I4440	V3	1.00E-05	6
I4440	V4	0.893537	6
I4440	V5	1.00E-05	6
I4440	V6	1.00E-05	6
I4440	V1	0.885568	7
I4440	V2	1.30E-05	7
I4440	V3	0.114378	7
I4440	V4	1.00E-05	7
I4440	V5	1.00E-05	7
I4440	V6	1.00E-05	7
I4440	V7	1.00E-05	7
I4440	V1	1.00E-05	8
I4440	V2	1.00E-05	8
I4440	V3	1.00E-05	8
I4440	V4	0.878609	8
I4440	V5	0.121331	8
I4440	V6	1.00E-05	8
I4440	V7	1.00E-05	8
I4440	V8	1.00E-05	8
I4440	V1	1.00E-05	9
I4440	V2	1.00E-05	9
I4440	V3	1.00E-05	9
I4440	V4	1.00E-05	9
I4440	V5	1.00E-05	9
I4440	V6	0.884878	9
I4440	V7	1.00E-05	9
I4440	V8	1.00E-05	9
I4440	V9	0.115052	9
I4441	V1	1	1
I4441	V1	0.969829	2
I4441	V2	0.030171	2
I4441	V1	1.00E-05	3
I4441	V2	0.044914	3
I4441	V3	0.955076	3
I4441	V1	1.00E-05	4
I4441	V2	0.10091	4
I4441	V3	0.89907	4
I4441	V4	1.00E-05	4
I4441	V1	1.00E-05	5
I4441	V2	0.151296	5
I4441	V3	1.00E-05	5
I4441	V4	0.848674	5
I4441	V5	1.00E-05	5
I4441	V1	0.152724	6
I4441	V2	1.00E-05	6
I4441	V3	1.00E-05	6
I4441	V4	0.847236	6
I4441	V5	1.00E-05	6
I4441	V6	1.00E-05	6
I4441	V1	0.845536	7
I4441	V2	1.00E-05	7
I4441	V3	0.154408	7
I4441	V4	1.00E-05	7
I4441	V5	1.60E-05	7
I4441	V6	1.00E-05	7
I4441	V7	1.00E-05	7
I4441	V1	1.00E-05	8
I4441	V2	1.00E-05	8
I4441	V3	1.00E-05	8
I4441	V4	0.839295	8
I4441	V5	0.160645	8
I4441	V6	1.00E-05	8
I4441	V7	1.00E-05	8
I4441	V8	1.00E-05	8
I4441	V1	1.00E-05	9
I4441	V2	1.00E-05	9
I4441	V3	1.00E-05	9
I4441	V4	1.00E-05	9
I4441	V5	1.20E-05	9
I4441	V6	0.846281	9
I4441	V7	1.00E-05	9
I4441	V8	1.00E-05	9
I4441	V9	0.153647	9
I4550	V1	1	1
I4550	V1	0.99999	2
I4550	V2	1.00E-05	2
I4550	V1	1.00E-05	3
I4550	V2	1.00E-05	3
I4550	V3	0.99998	3
I4550	V1	1.00E-05	4
I4550	V2	1.00E-05	4
I4550	V3	0.99997	4
I4550	V4	1.00E-05	4
I4550	V1	1.00E-05	5
I4550	V2	1.00E-05	5
I4550	V3	1.00E-05	5
I4550	V4	0.99996	5
I4550	V5	1.00E-05	5
I4550	V1	1.00E-05	6
I4550	V2	1.00E-05	6
I4550	V3	1.00E-05	6
I4550	V4	0.99995	6
I4550	V5	1.00E-05	6
I4550	V6	1.00E-05	6
I4550	V1	0.973014	7
I4550	V2	1.00E-05	7
I4550	V3	0.026936	7
I4550	V4	1.00E-05	7
I4550	V5	1.00E-05	7
I4550	V6	1.00E-05	7
I4550	V7	1.00E-05	7
I4550	V1	1.00E-05	8
I4550	V2	1.00E-05	8
I4550	V3	1.00E-05	8
I4550	V4	0.96881	8
I4550	V5	0.03113	8
I4550	V6	1.00E-05	8
I4550	V7	1.00E-05	8
I4550	V8	1.00E-05	8
I4550	V1	1.00E-05	9
I4550	V2	1.00E-05	9
I4550	V3	1.00E-05	9
I4550	V4	1.00E-05	9
I4550	V5	1.00E-05	9
I4550	V6	0.969515	9
I4550	V7	1.00E-05	9
I4550	V8	1.00E-05	9
I4550	V9	0.030415	9
I4551	V1	1	1
I4551	V1	0.965429	2
I4551	V2	0.034571	2
I4551	V1	1.00E-05	3
I4551	V2	0.052586	3
I4551	V3	0.947404	3
I4551	V1	1.00E-05	4
I4551	V2	0.115482	4
I4551	V3	0.884498	4
I4551	V4	1.00E-05	4
I4551	V1	1.00E-05	5
I4551	V2	0.164966	5
I4551	V3	1.00E-05	5
I4551	V4	0.835004	5
I4551	V5	1.00E-05	5
I4551	V1	0.166802	6
I4551	V2	1.00E-05	6
I4551	V3	1.00E-05	6
I4551	V4	0.833158	6
I4551	V5	1.00E-05	6
I4551	V6	1.00E-05	6
I4551	V1	0.824483	7
I4551	V2	1.00E-05	7
I4551	V3	0.175467	7
I4551	V4	1.00E-05	7
I4551	V5	1.00E-05	7
I4551	V6	1.00E-05	7
I4551	V7	1.00E-05	7
I4551	V1	1.00E-05	8
I4551	V2	1.00E-05	8
I4551	V3	1.00E-05	8
I4551	V4	0.819925	8
I4551	V5	0.180015	8
I4551	V6	1.00E-05	8
I4551	V7	1.00E-05	8
I4551	V8	1.00E-05	8
I4551	V1	1.00E-05	9
I4551	V2	1.00E-05	9
I4551	V3	1.00E-05	9
I4551	V4	1.00E-05	9
I4551	V5	1.00E-05	9
I4551	V6	0.823623	9
I4551	V7	1.00E-05	9
I4551	V8	1.00E-05	9
I4551	V9	0.176307	9
I4552	V1	1	1
I4552	V1	0.99999	2
I4552	V2	1.00E-05	2
I4552	V1	1.00E-05	3
I4552	V2	1.00E-05	3
I4552	V3	0.99998	3
I4552	V1	1.00E-05	4
I4552	V2	0.036699	4
I4552	V3	0.963281	4
I4552	V4	1.00E-05	4
I4552	V1	1.00E-05	5
I4552	V2	0.076203	5
I4552	V3	1.00E-05	5
I4552	V4	0.923767	5
I4552	V5	1.00E-05	5
I4552	V1	0.07889	6
I4552	V2	1.00E-05	6
I4552	V3	1.00E-05	6
I4552	V4	0.92107	6
I4552	V5	1.00E-05	6
I4552	V6	1.00E-05	6
I4552	V1	0.90264	7
I4552	V2	1.00E-05	7
I4552	V3	0.09731	7
I4552	V4	1.00E-05	7
I4552	V5	1.00E-05	7
I4552	V6	1.00E-05	7
I4552	V7	1.00E-05	7
I4552	V1	1.00E-05	8
I4552	V2	1.00E-05	8
I4552	V3	1.00E-05	8
I4552	V4	0.899443	8
I4552	V5	0.100497	8
I4552	V6	1.00E-05	8
I4552	V7	1.00E-05	8
I4552	V8	1.00E-05	8
I4552	V1	1.00E-05	9
I4552	V2	1.00E-05	9
I4552	V3	1.00E-05	9
I4552	V4	1.00E-05	9
I4552	V5	1.00E-05	9
I4552	V6	0.901532	9
I4552	V7	1.00E-05	9
I4552	V8	1.00E-05	9
I4552	V9	0.098398	9
I4553	V1	1	1
I4553	V1	0.99999	2
I4553	V2	1.00E-05	2
I4553	V1	1.00E-05	3
I4553	V2	1.00E-05	3
I4553	V3	0.99998	3
I4553	V1	1.00E-05	4
I4553	V2	0.032663	4
I4553	V3	0.967317	4
I4553	V4	1.00E-05	4
I4553	V1	1.00E-05	5
I4553	V2	0.072232	5
I4553	V3	1.40E-05	5
I4553	V4	0.927733	5
I4553	V5	1.00E-05	5
I4553	V1	0.074496	6
I4553	V2	1.00E-05	6
I4553	V3	1.00E-05	6
I4553	V4	0.925464	6
I4553	V5	1.00E-05	6
I4553	V6	1.00E-05	6
I4553	V1	0.902069	7
I4553	V2	1.00E-05	7
I4553	V3	0.097881	7
I4553	V4	1.00E-05	7
I4553	V5	1.00E-05	7
I4553	V6	1.00E-05	7
I4553	V7	1.00E-05	7
I4553	V1	1.00E-05	8
I4553	V2	1.00E-05	8
I4553	V3	1.00E-05	8
I4553	V4	0.899188	8
I4553	V5	0.100752	8
I4553	V6	1.00E-05	8
I4553	V7	1.00E-05	8
I4553	V8	1.00E-05	8
I4553	V1	1.00E-05	9
I4553	V2	1.00E-05	9
I4553	V3	1.00E-05	9
I4553	V4	1.00E-05	9
I4553	V5	1.00E-05	9
I4553	V6	0.899259	9
I4553	V7	1.00E-05	9
I4553	V8	1.00E-05	9
I4553	V9	0.100671	9
I4566	V1	1	1
I4566	V1	0.358967	2
I4566	V2	0.641033	2
I4566	V1	0.145713	3
I4566	V2	0.502977	3
I4566	V3	0.35131	3
I4566	V1	0.039904	4
I4566	V2	0.594502	4
I4566	V3	0.16419	4
I4566	V4	0.201403	4
I4566	V1	0.159543	5
I4566	V2	0.587861	5
I4566	V3	0.18381	5
I4566	V4	0.052882	5
I4566	V5	0.015904	5
I4566	V1	0.575631	6
I4566	V2	0.171352	6
I4566	V3	0.04627	6
I4566	V4	0.053398	6
I4566	V5	1.00E-05	6
I4566	V6	0.153339	6
I4566	V1	0.030525	7
I4566	V2	0.020147	7
I4566	V3	0.276579	7
I4566	V4	1.00E-05	7
I4566	V5	0.130339	7
I4566	V6	0.503712	7
I4566	V7	0.038687	7
I4566	V1	0.021129	8
I4566	V2	0.02414	8
I4566	V3	1.00E-05	8
I4566	V4	0.02814	8
I4566	V5	0.281819	8
I4566	V6	0.509967	8
I4566	V7	0.134784	8
I4566	V8	1.00E-05	8
I4566	V1	1.00E-05	9
I4566	V2	1.00E-05	9
I4566	V3	0.015279	9
I4566	V4	0.412258	9
I4566	V5	0.123067	9
I4566	V6	0.015234	9
I4566	V7	0.16679	9
I4566	V8	1.00E-05	9
I4566	V9	0.267342	9
I4567	V1	1	1
I4567	V1	0.460502	2
I4567	V2	0.539498	2
I4567	V1	0.39425	3
I4567	V2	0.22813	3
I4567	V3	0.37762	3
I4567	V1	0.056783	4
I4567	V2	0.264306	4
I4567	V3	0.226001	4
I4567	V4	0.45291	4
I4567	V1	0.395115	5
I4567	V2	0.460936	5
I4567	V3	1.00E-05	5
I4567	V4	0.112654	5
I4567	V5	0.031285	5
I4567	V1	0.452232	6
I4567	V2	1.00E-05	6
I4567	V3	1.00E-05	6
I4567	V4	0.113098	6
I4567	V5	0.042864	6
I4567	V6	0.391786	6
I4567	V1	0.066472	7
I4567	V2	0.175926	7
I4567	V3	1.00E-05	7
I4567	V4	0.023398	7
I4567	V5	1.00E-05	7
I4567	V6	0.734174	7
I4567	V7	1.00E-05	7
I4567	V1	0.17584	8
I4567	V2	1.00E-05	8
I4567	V3	0.023498	8
I4567	V4	0.068196	8
I4567	V5	1.00E-05	8
I4567	V6	0.732426	8
I4567	V7	1.00E-05	8
I4567	V8	1.00E-05	8
I4567	V1	0.0236	9
I4567	V2	0.02937	9
I4567	V3	1.00E-05	9
I4567	V4	0.921092	9
I4567	V5	1.00E-05	9
I4567	V6	0.025888	9
I4567	V7	1.00E-05	9
I4567	V8	1.00E-05	9
I4567	V9	1.00E-05	9
I4568	V1	1	1
I4568	V1	0.49196	2
I4568	V2	0.50804	2
I4568	V1	0.360563	3
I4568	V2	0.226662	3
I4568	V3	0.412774	3
I4568	V1	1.00E-05	4
I4568	V2	0.309042	4
I4568	V3	0.237727	4
I4568	V4	0.453221	4
I4568	V1	0.372401	5
I4568	V2	0.507452	5
I4568	V3	1.00E-05	5
I4568	V4	0.120128	5
I4568	V5	1.00E-05	5
I4568	V1	0.507069	6
I4568	V2	1.00E-05	6
I4568	V3	1.00E-05	6
I4568	V4	0.116621	6
I4568	V5	1.00E-05	6
I4568	V6	0.37628	6
I4568	V1	0.074005	7
I4568	V2	0.14115	7
I4568	V3	1.00E-05	7
I4568	V4	1.00E-05	7
I4568	V5	1.00E-05	7
I4568	V6	0.784805	7
I4568	V7	1.00E-05	7
I4568	V1	0.141848	8
I4568	V2	1.00E-05	8
I4568	V3	1.00E-05	8
I4568	V4	0.076724	8
I4568	V5	1.00E-05	8
I4568	V6	0.781378	8
I4568	V7	1.00E-05	8
I4568	V8	1.00E-05	8
I4568	V1	1.00E-05	9
I4568	V2	1.00E-05	9
I4568	V3	1.00E-05	9
I4568	V4	0.97756	9
I4568	V5	1.00E-05	9
I4568	V6	0.02237	9
I4568	V7	1.00E-05	9
I4568	V8	1.00E-05	9
I4568	V9	1.00E-05	9
I4582	V1	1	1
I4582	V1	0.99999	2
I4582	V2	1.00E-05	2
I4582	V1	1.00E-05	3
I4582	V2	1.00E-05	3
I4582	V3	0.99998	3
I4582	V1	1.00E-05	4
I4582	V2	1.00E-05	4
I4582	V3	0.99997	4
I4582	V4	1.00E-05	4
I4582	V1	1.00E-05	5
I4582	V2	1.00E-05	5
I4582	V3	1.00E-05	5
I4582	V4	0.99996	5
I4582	V5	1.00E-05	5
I4582	V1	1.00E-05	6
I4582	V2	1.00E-05	6
I4582	V3	1.00E-05	6
I4582	V4	0.99995	6
I4582	V5	1.00E-05	6
I4582	V6	1.00E-05	6
I4582	V1	0.99994	7
I4582	V2	1.00E-05	7
I4582	V3	1.00E-05	7
I4582	V4	1.00E-05	7
I4582	V5	1.00E-05	7
I4582	V6	1.00E-05	7
I4582	V7	1.00E-05	7
I4582	V1	1.00E-05	8
I4582	V2	1.00E-05	8
I4582	V3	1.00E-05	8
I4582	V4	0.99993	8
I4582	V5	1.00E-05	8
I4582	V6	1.00E-05	8
I4582	V7	1.00E-05	8
I4582	V8	1.00E-05	8
I4582	V1	1.00E-05	9
I4582	V2	1.00E-05	9
I4582	V3	1.00E-05	9
I4582	V4	1.00E-05	9
I4582	V5	1.00E-05	9
I4582	V6	0.99992	9
I4582	V7	1.00E-05	9
I4582	V8	1.00E-05	9
I4582	V9	1.00E-05	9
I4595	V1	1	1
I4595	V1	0.99999	2
I4595	V2	1.00E-05	2
I4595	V1	1.00E-05	3
I4595	V2	1.00E-05	3
I4595	V3	0.99998	3
I4595	V1	1.00E-05	4
I4595	V2	0.032939	4
I4595	V3	0.967041	4
I4595	V4	1.00E-05	4
I4595	V1	1.00E-05	5
I4595	V2	0.059417	5
I4595	V3	1.00E-05	5
I4595	V4	0.940553	5
I4595	V5	1.00E-05	5
I4595	V1	0.060962	6
I4595	V2	1.00E-05	6
I4595	V3	1.00E-05	6
I4595	V4	0.938998	6
I4595	V5	1.00E-05	6
I4595	V6	1.00E-05	6
I4595	V1	0.913042	7
I4595	V2	1.00E-05	7
I4595	V3	0.086899	7
I4595	V4	1.00E-05	7
I4595	V5	1.80E-05	7
I4595	V6	1.00E-05	7
I4595	V7	1.00E-05	7
I4595	V1	1.00E-05	8
I4595	V2	1.00E-05	8
I4595	V3	1.00E-05	8
I4595	V4	0.906416	8
I4595	V5	0.093524	8
I4595	V6	1.00E-05	8
I4595	V7	1.00E-05	8
I4595	V8	1.00E-05	8
I4595	V1	1.00E-05	9
I4595	V2	1.00E-05	9
I4595	V3	1.00E-05	9
I4595	V4	1.00E-05	9
I4595	V5	1.00E-05	9
I4595	V6	0.910551	9
I4595	V7	1.00E-05	9
I4595	V8	1.00E-05	9
I4595	V9	0.089379	9
I4596	V1	1	1
I4596	V1	0.99999	2
I4596	V2	1.00E-05	2
I4596	V1	1.00E-05	3
I4596	V2	1.00E-05	3
I4596	V3	0.99998	3
I4596	V1	1.00E-05	4
I4596	V2	0.046027	4
I4596	V3	0.953953	4
I4596	V4	1.00E-05	4
I4596	V1	1.00E-05	5
I4596	V2	0.081074	5
I4596	V3	1.00E-05	5
I4596	V4	0.918896	5
I4596	V5	1.00E-05	5
I4596	V1	0.083248	6
I4596	V2	1.00E-05	6
I4596	V3	1.00E-05	6
I4596	V4	0.916712	6
I4596	V5	1.00E-05	6
I4596	V6	1.00E-05	6
I4596	V1	0.899108	7
I4596	V2	1.00E-05	7
I4596	V3	0.100842	7
I4596	V4	1.00E-05	7
I4596	V5	1.00E-05	7
I4596	V6	1.00E-05	7
I4596	V7	1.00E-05	7
I4596	V1	1.00E-05	8
I4596	V2	1.00E-05	8
I4596	V3	1.00E-05	8
I4596	V4	0.896165	8
I4596	V5	0.103775	8
I4596	V6	1.00E-05	8
I4596	V7	1.00E-05	8
I4596	V8	1.00E-05	8
I4596	V1	1.00E-05	9
I4596	V2	1.00E-05	9
I4596	V3	1.00E-05	9
I4596	V4	1.00E-05	9
I4596	V5	1.00E-05	9
I4596	V6	0.897803	9
I4596	V7	1.00E-05	9
I4596	V8	1.00E-05	9
I4596	V9	0.102127	9
I4607	V1	1	1
I4607	V1	0.99999	2
I4607	V2	1.00E-05	2
I4607	V1	1.00E-05	3
I4607	V2	1.00E-05	3
I4607	V3	0.99998	3
I4607	V1	1.00E-05	4
I4607	V2	1.00E-05	4
I4607	V3	0.99997	4
I4607	V4	1.00E-05	4
I4607	V1	1.00E-05	5
I4607	V2	1.00E-05	5
I4607	V3	1.00E-05	5
I4607	V4	0.99996	5
I4607	V5	1.00E-05	5
I4607	V1	1.00E-05	6
I4607	V2	1.00E-05	6
I4607	V3	1.00E-05	6
I4607	V4	0.99995	6
I4607	V5	1.00E-05	6
I4607	V6	1.00E-05	6
I4607	V1	0.99994	7
I4607	V2	1.00E-05	7
I4607	V3	1.00E-05	7
I4607	V4	1.00E-05	7
I4607	V5	1.00E-05	7
I4607	V6	1.00E-05	7
I4607	V7	1.00E-05	7
I4607	V1	1.00E-05	8
I4607	V2	1.00E-05	8
I4607	V3	1.00E-05	8
I4607	V4	0.99993	8
I4607	V5	1.00E-05	8
I4607	V6	1.00E-05	8
I4607	V7	1.00E-05	8
I4607	V8	1.00E-05	8
I4607	V1	1.00E-05	9
I4607	V2	1.00E-05	9
I4607	V3	1.00E-05	9
I4607	V4	1.00E-05	9
I4607	V5	1.00E-05	9
I4607	V6	0.99992	9
I4607	V7	1.00E-05	9
I4607	V8	1.00E-05	9
I4607	V9	1.00E-05	9
I4626	V1	1	1
I4626	V1	0.99999	2
I4626	V2	1.00E-05	2
I4626	V1	1.00E-05	3
I4626	V2	1.00E-05	3
I4626	V3	0.99998	3
I4626	V1	1.00E-05	4
I4626	V2	1.00E-05	4
I4626	V3	0.99997	4
I4626	V4	1.00E-05	4
I4626	V1	1.00E-05	5
I4626	V2	0.008174	5
I4626	V3	1.00E-05	5
I4626	V4	0.991796	5
I4626	V5	1.00E-05	5
I4626	V1	0.010239	6
I4626	V2	1.00E-05	6
I4626	V3	1.00E-05	6
I4626	V4	0.989721	6
I4626	V5	1.00E-05	6
I4626	V6	1.00E-05	6
I4626	V1	0.950965	7
I4626	V2	1.00E-05	7
I4626	V3	0.048978	7
I4626	V4	1.70E-05	7
I4626	V5	1.00E-05	7
I4626	V6	1.00E-05	7
I4626	V7	1.00E-05	7
I4626	V1	1.00E-05	8
I4626	V2	1.00E-05	8
I4626	V3	1.00E-05	8
I4626	V4	0.941636	8
I4626	V5	0.058304	8
I4626	V6	1.00E-05	8
I4626	V7	1.00E-05	8
I4626	V8	1.00E-05	8
I4626	V1	1.00E-05	9
I4626	V2	1.00E-05	9
I4626	V3	1.00E-05	9
I4626	V4	1.00E-05	9
I4626	V5	1.00E-05	9
I4626	V6	0.950815	9
I4626	V7	1.00E-05	9
I4626	V8	1.00E-05	9
I4626	V9	0.049115	9
I4628	V1	1	1
I4628	V1	0.99999	2
I4628	V2	1.00E-05	2
I4628	V1	1.00E-05	3
I4628	V2	0.013743	3
I4628	V3	0.986247	3
I4628	V1	1.00E-05	4
I4628	V2	0.06156	4
I4628	V3	0.93842	4
I4628	V4	1.00E-05	4
I4628	V1	1.00E-05	5
I4628	V2	0.105859	5
I4628	V3	1.00E-05	5
I4628	V4	0.894111	5
I4628	V5	1.00E-05	5
I4628	V1	0.107649	6
I4628	V2	1.00E-05	6
I4628	V3	1.00E-05	6
I4628	V4	0.892311	6
I4628	V5	1.00E-05	6
I4628	V6	1.00E-05	6
I4628	V1	0.883833	7
I4628	V2	1.00E-05	7
I4628	V3	0.116117	7
I4628	V4	1.00E-05	7
I4628	V5	1.00E-05	7
I4628	V6	1.00E-05	7
I4628	V7	1.00E-05	7
I4628	V1	1.00E-05	8
I4628	V2	1.00E-05	8
I4628	V3	1.00E-05	8
I4628	V4	0.877318	8
I4628	V5	0.122622	8
I4628	V6	1.00E-05	8
I4628	V7	1.00E-05	8
I4628	V8	1.00E-05	8
I4628	V1	1.00E-05	9
I4628	V2	1.00E-05	9
I4628	V3	1.00E-05	9
I4628	V4	1.00E-05	9
I4628	V5	1.00E-05	9
I4628	V6	0.884462	9
I4628	V7	1.00E-05	9
I4628	V8	1.00E-05	9
I4628	V9	0.115468	9
I4630	V1	1	1
I4630	V1	0.881576	2
I4630	V2	0.118424	2
I4630	V1	1.00E-05	3
I4630	V2	0.128096	3
I4630	V3	0.871894	3
I4630	V1	1.00E-05	4
I4630	V2	0.219813	4
I4630	V3	0.780167	4
I4630	V4	1.00E-05	4
I4630	V1	1.00E-05	5
I4630	V2	0.291402	5
I4630	V3	0.007698	5
I4630	V4	0.70088	5
I4630	V5	1.00E-05	5
I4630	V1	0.296429	6
I4630	V2	0.004101	6
I4630	V3	1.00E-05	6
I4630	V4	0.69944	6
I4630	V5	1.00E-05	6
I4630	V6	1.00E-05	6
I4630	V1	0.707017	7
I4630	V2	1.00E-05	7
I4630	V3	0.292932	7
I4630	V4	1.00E-05	7
I4630	V5	1.10E-05	7
I4630	V6	1.00E-05	7
I4630	V7	1.00E-05	7
I4630	V1	1.00E-05	8
I4630	V2	1.00E-05	8
I4630	V3	1.00E-05	8
I4630	V4	0.70226	8
I4630	V5	0.29768	8
I4630	V6	1.00E-05	8
I4630	V7	1.00E-05	8
I4630	V8	1.00E-05	8
I4630	V1	1.00E-05	9
I4630	V2	1.00E-05	9
I4630	V3	1.00E-05	9
I4630	V4	1.00E-05	9
I4630	V5	1.00E-05	9
I4630	V6	0.709913	9
I4630	V7	1.70E-05	9
I4630	V8	1.00E-05	9
I4630	V9	0.290009	9
I4632	V1	1	1
I4632	V1	0.996288	2
I4632	V2	0.003712	2
I4632	V1	1.00E-05	3
I4632	V2	0.023457	3
I4632	V3	0.976533	3
I4632	V1	1.00E-05	4
I4632	V2	0.076582	4
I4632	V3	0.923398	4
I4632	V4	1.00E-05	4
I4632	V1	1.00E-05	5
I4632	V2	0.134134	5
I4632	V3	1.00E-05	5
I4632	V4	0.865836	5
I4632	V5	1.00E-05	5
I4632	V1	0.135834	6
I4632	V2	1.00E-05	6
I4632	V3	1.00E-05	6
I4632	V4	0.864126	6
I4632	V5	1.00E-05	6
I4632	V6	1.00E-05	6
I4632	V1	0.86139	7
I4632	V2	1.60E-05	7
I4632	V3	0.138554	7
I4632	V4	1.00E-05	7
I4632	V5	1.00E-05	7
I4632	V6	1.00E-05	7
I4632	V7	1.00E-05	7
I4632	V1	1.00E-05	8
I4632	V2	1.00E-05	8
I4632	V3	1.00E-05	8
I4632	V4	0.855334	8
I4632	V5	0.144606	8
I4632	V6	1.00E-05	8
I4632	V7	1.00E-05	8
I4632	V8	1.00E-05	8
I4632	V1	1.00E-05	9
I4632	V2	1.00E-05	9
I4632	V3	1.00E-05	9
I4632	V4	1.00E-05	9
I4632	V5	1.00E-05	9
I4632	V6	0.861835	9
I4632	V7	1.00E-05	9
I4632	V8	1.00E-05	9
I4632	V9	0.138095	9
I4634	V1	1	1
I4634	V1	1.00E-05	2
I4634	V2	0.99999	2
I4634	V1	0.431912	3
I4634	V2	0.568078	3
I4634	V3	1.00E-05	3
I4634	V1	0.99997	4
I4634	V2	1.00E-05	4
I4634	V3	1.00E-05	4
I4634	V4	1.00E-05	4
I4634	V1	1.00E-05	5
I4634	V2	1.00E-05	5
I4634	V3	1.00E-05	5
I4634	V4	1.00E-05	5
I4634	V5	0.99996	5
I4634	V1	1.00E-05	6
I4634	V2	1.00E-05	6
I4634	V3	1.00E-05	6
I4634	V4	1.00E-05	6
I4634	V5	0.99995	6
I4634	V6	1.00E-05	6
I4634	V1	1.00E-05	7
I4634	V2	1.00E-05	7
I4634	V3	1.00E-05	7
I4634	V4	0.99994	7
I4634	V5	1.00E-05	7
I4634	V6	1.00E-05	7
I4634	V7	1.00E-05	7
I4634	V1	1.00E-05	8
I4634	V2	1.00E-05	8
I4634	V3	0.99993	8
I4634	V4	1.00E-05	8
I4634	V5	1.00E-05	8
I4634	V6	1.00E-05	8
I4634	V7	1.00E-05	8
I4634	V8	1.00E-05	8
I4634	V1	1.00E-05	9
I4634	V2	0.99992	9
I4634	V3	1.00E-05	9
I4634	V4	1.00E-05	9
I4634	V5	1.00E-05	9
I4634	V6	1.00E-05	9
I4634	V7	1.00E-05	9
I4634	V8	1.00E-05	9
I4634	V9	1.00E-05	9
I4635	V1	1	1
I4635	V1	1.00E-05	2
I4635	V2	0.99999	2
I4635	V1	0.472208	3
I4635	V2	0.527782	3
I4635	V3	1.00E-05	3
I4635	V1	0.961727	4
I4635	V2	1.00E-05	4
I4635	V3	1.00E-05	4
I4635	V4	0.038253	4
I4635	V1	0.024173	5
I4635	V2	1.00E-05	5
I4635	V3	1.00E-05	5
I4635	V4	1.00E-05	5
I4635	V5	0.975797	5
I4635	V1	1.00E-05	6
I4635	V2	1.00E-05	6
I4635	V3	1.00E-05	6
I4635	V4	1.00E-05	6
I4635	V5	0.99995	6
I4635	V6	1.00E-05	6
