Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
S11573.E1.L1	-0.0137	0.0201	-0.0036	-0.0012	-0.0051	0.0092	-0.0177	0.0009	0.008	-0.0028
S11569.E1.L1	-0.0128	0.0236	-0.0006	-0.0022	0.0004	0.0005	-0.0066	-0.0035	0.0072	-0.0057
S10461.E1.L1	-0.0103	0.0667	-0.005	-0.0121	-0.0168	0.0414	-0.0038	0.0051	-0.0071	-0.0005
S11576.E1.L1	-0.0132	0.0196	-0.0142	-0.0093	-0.0086	0.0093	0.0023	-0.0123	0.0057	-0.0044
S11582.E1.L1	-0.0152	0.0245	-0.0037	-0.0032	0.0002	0.0111	0.0114	-0.0132	0.0011	-0.0132
S10471.E1.L1	-0.0105	0.0673	-0.0095	-0.0181	-0.0185	0.0445	-0.0032	0.0026	-0.0082	0.0036
S10484.E1.L1	-0.0106	0.0117	0.0121	0.0009	-0.0032	0.0141	-0.0068	0.002	-0.003	-0.0078
S10487.E1.L1	-0.0085	0.0112	0.0191	0.007	0	0.0091	-0.0058	0.0029	-0.0099	-0.0103
S11605.E1.L1	-0.0148	0.0111	-0.0527	-0.0098	0.0086	-0.0379	-0.0023	-0.0097	0.0075	0.0101
S11581.E1.L1	-0.014	0.0238	-0.013	-0.0015	0.0052	-0.0089	0.0005	-0.0068	0.0038	-0.0034
S10469.E1.L1	-0.0109	0.0645	-0.0066	-0.0136	-0.012	0.0404	0.0003	0.0013	-0.0128	-0.0055
S11599.E1.L1	-0.0136	0.0087	-0.0535	-0.0152	0.0097	-0.0313	0.0016	-0.0088	0.0082	0.0091
S10463.E1.L1	-0.0101	0.0678	-0.005	-0.0184	-0.0144	0.0372	0.0002	0.0037	-0.0112	-0.0047
S11567.E1.L1	-0.0137	0.0173	-0.0057	-0.0101	-0.0061	0.0051	-0.004	0.0001	-0.0201	-0.0131
S10462.E1.L1	-0.0107	0.0672	-0.0071	-0.0111	-0.0161	0.0373	-0.0047	0.0052	-0.0085	-0.0009
S5504.E1.L9	-0.0099	0.0268	-0.0004	-0.0078	0.0183	0.0231	-0.0194	0.0449	0.0014	0.0054
S5504.E1.L7	-0.0147	0.01	0.0038	-0.0108	0.0023	-0.0049	0.007	0.0176	0	-0.0172
S5504.E1.L6	-0.0142	0.0111	-0.0044	0.0078	-0.0084	0.0133	0.0038	0.0024	-0.0011	-0.018
S5504.E1.L8	-0.0156	0.0427	-0.0004	-0.0191	-0.0058	0.0127	-0.0052	0.0097	-0.0159	-0.0052
S5873.E1.L5	-0.01	0.0556	0.0066	-0.0088	-0.0162	0.0303	-0.002	-0.0013	-0.0204	-0.0008
S5773.E1.L3	-0.013	0.0776	-0.0261	-0.0113	-0.0166	0.0257	0.0046	-0.0048	-0.003	0.0056
S5868.E1.L6	-0.0085	0.0608	0.0115	-0.0238	-0.0136	0.0426	-0.0053	-0.015	-0.0487	0.0251
S5868.E1.L4	-0.008	0.0672	0.0067	-0.0103	-0.0203	0.0231	-0.0122	-0.0086	-0.0231	0.0006
S5868.E1.L5	-0.0076	0.06	0.0012	-0.0109	-0.0221	0.0386	-0.008	0.0011	0.0017	-0.0051
S5660.E1.L2	-0.0136	0.0062	-0.0275	-0.012	-0.0048	-0.0016	-0.015	-0.0071	0.0108	0.0024
S5655.E1.L3	-0.0135	0.0134	-0.0117	0.0019	0.0047	0.0121	-0.009	0.0111	0.0247	-0.0238
S5655.E1.L2	-0.0139	0.0185	-0.0167	0.0007	0.0058	0.0088	-0.0176	-0.0234	0.0206	-0.0104
S5655.E1.L5	-0.0125	0.0128	-0.0021	-0.0035	-0.008	-0.0136	-0.0135	0.0041	-0.0069	-0.0131
S5655.E1.L4	-0.0113	0.0189	-0.0015	0.0069	0.0092	0.0108	0.0057	0.0006	-0.0013	-0.0062
S5872.E1.L3	-0.0104	0.0626	0.0069	-0.0101	-0.0163	0.0497	-0.0069	0.0093	-0.0203	-0.0026
S5872.E1.L2	-0.0087	0.0634	0.0084	-0.0118	-0.0192	0.0488	-0.0022	0.004	0.0011	-0.0009
S8095.E1.L1	0.008	-0.1781	-0.2582	-0.1245	-0.1951	0.2807	-0.0557	0.0126	-0.0751	-0.066
S10197.L1	0.041	0.0173	0.0271	0.006	-0.0446	0.0138	-0.0013	-0.0001	-0.0081	0.0063
S8096.E1.L1	0.0065	-0.1585	-0.2258	-0.1339	-0.1801	0.2575	-0.0408	0.0214	-0.068	-0.063
S10185.L1	0.0411	0.0152	0.0251	0.0103	-0.0392	0.0109	0.0013	0.0026	-0.0045	0.0073
S10186.L1	0.0398	0.0171	0.0321	0.0078	-0.0367	0.0125	-0.0007	-0.0001	-0.0003	-0.0022
S8171.E1.L1	-0.0166	-0.0204	-0.0448	-0.0052	0.0063	-0.0327	-0.0076	-0.0012	0.0053	-0.0024
S8172.E1.L1	-0.0174	-0.0173	-0.0531	-0.004	0.0102	-0.037	0.0044	-0.0039	0.0064	0.0023
S8350.L1	0.0393	0.0141	0.0263	-0.0014	-0.0429	0.0179	-0.0012	-0.004	-0.0094	0.0019
S10187.L1	0.0396	0.0165	0.0282	0.0061	-0.0419	0.0198	-0.004	-0.0023	-0.0028	-0.0007
S8097.E1.L1	0.0073	-0.1732	-0.243	-0.1265	-0.1904	0.2766	-0.0559	0.0105	-0.0914	-0.0598
S8134.E1.L1	-0.015	0.0029	-0.0592	-0.0153	0.0054	-0.0349	-0.0006	-0.0124	0.0052	0.0041
S8351.L1	0.0409	0.0161	0.0306	0.0097	-0.043	0.0076	-0.0059	-0.0015	-0.0015	0.0055
S10029.E1.L1	-0.0058	-0.0245	0.0016	0.0044	0.0082	0.0014	-0.0116	0.0043	-0.0253	-0.0007
S10232.E1.L1	-0.0157	-0.024	-0.0482	-0.0153	0.0124	-0.0336	0.0041	0.0078	0.0171	0.0028
S8094.E1.L1	0.0059	-0.1636	-0.2289	-0.132	-0.1934	0.2786	-0.0506	0.0229	-0.0629	-0.0671
S10033.E1.L1	-0.009	0.0291	0.044	0.0052	-0.0053	0.0393	0.0016	0.0058	-0.0047	-0.008
S10035.E1.L1	0.0096	-0.1714	-0.2066	-0.2547	-0.2168	0.2992	-0.1783	0.0947	-0.0635	-0.1416
S10034.E1.L1	-0.0094	0.0259	0.0367	-0.0009	-0.0079	0.03	-0.0019	0.0041	-0.0112	-0.0002
S5657.E1.L3	-0.0126	0.0177	0.0002	0.0026	-0.0047	0.0089	-0.0026	0.0127	-0.0005	-0.0015
S5657.E1.L2	-0.012	0.0242	-0.0087	-0.0039	-0.0109	0.0023	0.0129	0.0048	-0.0177	0.0083
S5873.E1.L4	-0.01	0.0543	-0.0006	-0.0149	-0.0168	0.0505	-0.0052	0.0034	-0.0069	-0.0131
S5773.E1.L2	-0.0127	0.0708	-0.0263	-0.0091	-0.0142	0.0298	0.0037	0.0118	-0.0036	0.0011
S5660.E1.L3	-0.0139	0.0167	-0.0272	-0.0113	0.005	-0.0038	-0.0111	-0.0138	0.0077	-0.0206
S5878.E1.L3	-0.0079	0.0573	0.0097	-0.0101	-0.0136	0.0396	-0.0021	-0.004	-0.0081	-0.0094
S5878.E1.L2	-0.008	0.0601	0.0169	-0.0083	-0.0137	0.0462	0.0101	-0.0145	-0.0123	-0.0172
S5661.E1.L2	-0.0115	0.0304	-0.0017	-0.0053	-0.0052	0.0113	0.0066	-0.0098	0.0036	-0.005
S5661.E1.L3	-0.0127	0.026	-0.0007	-0.009	0.0041	-0.0038	-0.0082	-0.0071	0.0098	-0.0004
S8405.E1.L1	-0.0066	0.0621	0.0217	-0.0044	-0.0239	0.0526	-0.0061	0.0059	-0.0149	0.0001
S10180.L1	0.0388	0.0163	0.0384	0.0102	-0.0533	0.0127	0.0074	-0.0079	0.019	0.0091
S10182.L1	0.0419	0.0195	0.0431	0.0093	-0.0465	0.0136	0.005	-0.0015	-0.0027	0.0073
S10184.L1	0.0393	0.0199	0.0335	-0.0161	-0.0391	0.0285	0.0025	0.0112	0.0033	-0.0522
S10231.E1.L1	-0.0131	-0.0151	-0.0392	-0.0303	0.0127	-0.038	-0.0067	-0.011	-0.0045	0.0027
S10021.E1.L1	-0.0129	-0.0479	-0.0471	-0.001	-0.0092	0.0034	0.0135	0.0028	-0.0148	-0.0036
S10235.E1.L1	-0.0164	-0.0157	-0.0369	-0.0004	0.0138	-0.0315	0.0048	0.0052	0.01	0.007
S10236.E1.L1	-0.0159	0.0102	0.002	0.0062	0.0089	-0.0083	-0.0043	0.0085	0.0049	-0.0034
S10233.E1.L1	-0.0159	-0.0145	-0.0544	-0.009	0.0016	-0.0262	-0.0308	0.0002	-0.0009	-0.0067
S10020.E1.L1	-0.0089	-0.0532	-0.0416	-0.0092	-0.0235	0.0225	-0.0113	0.0024	-0.0167	-0.0111
S10030.E1.L1	-0.0098	-0.0362	-0.0385	-0.008	-0.0646	0.0134	-0.0439	-0.0025	-0.044	0.0165
S10234.E1.L1	-0.0183	-0.0136	-0.0332	-0.0203	0.0044	-0.0332	-0.0142	0.0338	-0.0116	0.011
S10022.E1.L1	-0.0116	-0.0305	-0.0371	-0.0159	-0.0224	0.0258	0.0187	-0.0068	0.0079	-0.0236
S10026.E1.L1	-0.011	-0.037	-0.0391	-0.0008	-0.0145	0.0131	-0.0017	-0.0015	0.0049	-0.0023
S10031.E1.L1	-0.0153	0.0059	-0.0016	-0.0014	-0.0345	0.0319	0.0098	0.0251	-0.0319	-0.0429
S10229.E1.L1	-0.0156	-0.0312	-0.0431	-0.011	-0.014	0.0021	0.0139	-0.0104	-0.0209	0.0094
S10230.E1.L1	-0.0181	-0.0014	-0.0231	-0.0119	0.0176	-0.0269	0.0107	-0.0062	-0.0006	0.0126
S2921.E1.L3_d	-0.0081	-0.0326	0.0654	0.0141	0.0094	0.012	0.0145	0.0152	-0.0037	0.0149
S3995.E1.L2	-0.0121	0.0108	-0.0384	-0.0108	-0.0013	-0.0144	0.004	0.0108	-0.0357	0.0199
S11921.E1.L1	-0.0142	0.0176	-0.016	-0.0127	-0.0046	-0.0104	0.0159	0.0124	-0.0026	0.0062
S11547.E1.L1	-0.0012	0.0275	0.0508	0.0038	-0.0146	0.0373	0.001	0.0117	-0.0048	-0.0083
S11545.E1.L1	-0.001	0.0142	0.0244	0.0008	-0.012	0.0163	-0.0032	0.006	0.0001	-0.0023
S11289.E1.L1	0.0394	0.0167	0.0258	0.0091	-0.0417	0.0213	-0.0014	0.0004	-0.0048	0.0076
S11288.E1.L1	0.041	0.0143	0.0236	0.0094	-0.0468	0.0141	-0.0017	-0.001	-0.0039	-0.0055
S11903.E1.L1	-0.0161	-0.0033	-0.0436	-0.0075	0.0045	-0.0311	-0.0007	-0.0055	0.0108	0.0044
S11935.E1.L1	-0.0155	-0.0062	-0.0461	-0.0085	0.0065	-0.0265	-0.0013	-0.0037	0.0068	0.0002
S11949.E1.L1	-0.0184	-0.0176	-0.0258	-0.0026	0.0173	-0.0431	-0.0164	0.0101	0.0113	-0.0055
S11283.E1.L1	0.0395	0.0165	0.0308	0.0034	-0.0443	0.0185	-0.0017	0.0023	-0.0022	0.0019
S11941.E1.L1	-0.0059	0.0118	0.0121	0.0063	-0.0046	0.0067	0.002	0.0026	-0.0126	0.0079
S11904.E1.L1	-0.016	-0.0052	-0.0404	-0.0115	0.0067	-0.0282	0.0015	-0.0012	0.0058	0.0049
S11927.E1.L1	-0.006	0.0201	0.0329	0.007	-0.0061	0.0254	-0.0027	0.0068	-0.0023	-0.0052
S11282.E1.L1	0.0397	0.0133	0.0192	0.0016	-0.0404	0.0275	-0.0008	0.0078	-0.007	-0.0011
S11926.E1.L1	-0.0054	0.0207	0.0324	0.0076	-0.0076	0.0278	0.0037	0.0026	-0.0059	-0.0051
S11943.E1.L1	-0.0055	0.0131	0.0396	0.0159	-0.0176	0.019	0.0061	0.0131	-0.0022	-0.0018
S11934.E1.L1	-0.0159	-0.0054	-0.0434	-0.0132	0.0068	-0.0301	-0.0058	-0.0019	0.0058	-0.0013
S11919.E1.L1	-0.0128	0.0304	-0.0282	-0.0158	0.0097	-0.0036	-0.0109	0.0066	-0.0256	0.001
S11913.E1.L1	-0.0084	0.0168	0.0191	0.0016	-0.0019	0.0097	-0.0041	-0.0065	0.0018	-0.0039
S11928.E1.L1	-0.0053	0.0194	0.0299	0.0039	-0.0096	0.0301	0.0018	0.0017	-0.0004	-0.0089
S11905.E1.L1	-0.0163	-0.004	-0.0435	-0.0057	0.0072	-0.0327	0.0028	-0.0057	0.009	0.001
S11948.E1.L1	-0.0168	-0.0112	-0.0292	-0.0114	-0.0015	-0.045	0.0102	-0.0158	0.0026	0.0102
S11944.E1.L1	-0.0117	0.0198	-0.0124	-0.0074	0.0035	-0.0007	0.0005	0.0118	-0.0169	-0.0033
S11910.E1.L1	-0.0104	0.0124	0.0134	-0.002	-0.0035	0.0137	-0.0069	0.003	-0.0023	-0.0098
S11548.E1.L1	-0.0108	0.0228	0.008	-0.0046	-0.0048	0.0228	0.0053	0.0016	-0.0137	-0.0052
S11920.E1.L1	-0.0101	0.0124	-0.027	0.0002	-0.006	0.0009	0.0063	-0.0142	-0.0189	0.0169
S11933.E1.L1	-0.0153	-0.0053	-0.0441	-0.0084	0.0052	-0.0298	-0.005	-0.0039	0.006	0.0057
S11936.E1.L1	-0.0124	0.049	-0.0024	-0.0075	-0.0148	0.0242	-0.0018	0.0048	-0.007	-0.0011
S11925.E1.L1	-0.005	0.014	0.0198	0.0005	-0.0081	0.0162	0.001	0.0002	-0.0046	-0.008
S11918.E1.L1	-0.0111	0.0251	-0.0015	0.0046	0.0157	0.0209	0.0007	0.0041	0.0212	0.0187
S11290.E1.L1	0.0378	0.0105	0.0339	0.0097	-0.036	0.0158	-0.0063	0.0079	-0.0088	0.0035
S11902.E1.L1	-0.0158	-0.0056	-0.0411	-0.0122	0.0051	-0.0306	0.0049	-0.0015	0.0067	0.0049
S11912.E1.L1	-0.0125	0.0117	-0.0237	-0.0076	-0.0046	-0.0057	0.0017	0.0036	-0.0049	0.0006
S11287.E1.L1	0.0404	0.0158	0.0248	0.0064	-0.0393	0.0119	-0.0002	0.0003	-0.0066	0.003
S11539.E1.L1	-0.0097	0.027	0.0166	-0.0042	-0.0053	0.028	-0.0017	0.0014	-0.001	-0.0057
S11942.E1.L1	-0.0055	0.0211	0.0334	0.0046	-0.008	0.0264	0.0035	-0.0001	-0.0066	-0.0066
S11952.E1.L1	-0.0125	0.0277	0.0056	-0.0086	-0.0097	0.0147	-0.0017	0.0005	-0.0027	-0.0054
S11923.E1.L1	-0.0042	0.0143	0.0179	-0.0003	-0.0127	0.0221	-0.0025	-0.0027	-0.004	-0.0055
S11906.E1.L1	-0.0156	-0.0034	-0.0411	-0.0119	0.0052	-0.0256	0.0032	-0.0059	0.0008	0.0054
S11953.E1.L1	-0.012	0.0269	0.0073	-0.0046	-0.0099	0.0129	-0.0065	-0.0004	-0.0026	-0.0038
S11929.E1.L1	-0.017	-0.007	-0.0403	-0.009	0.0111	-0.0256	-0.0011	0.0012	0.0044	0.005
S11909.E1.L1	-0.0154	-0.0001	-0.0367	-0.0087	0.0096	-0.029	-0.0022	-0.0101	-0.0013	0.0051
S11938.E1.L1	-0.0117	0.044	-0.0054	-0.0151	-0.0172	0.031	-0.0036	0.0068	-0.0058	-0.0015
S11916.E1.L1	-0.0127	0.0428	-0.0011	-0.0115	0.0169	0.0112	-0.0177	-0.0269	-0.0076	0.0103
S11286.E1.L1	0.0442	0.0052	0.0202	0.0126	-0.0387	0.0334	0.0192	0.0159	0.0037	0.0196
S11932.E1.L1	-0.0174	-0.0071	-0.0442	-0.0082	0.0109	-0.0241	-0.0037	-0.0032	-0.0026	0.0001
S11939.E1.L1	-0.0118	0.044	-0.004	-0.0134	-0.0168	0.0286	-0.0131	0.0022	-0.0018	0.0008
S11954.E1.L1	-0.0058	0.0233	0.038	0.0053	-0.0127	0.0258	-0.0015	0.0038	-0.0048	-0.0069
S11543.E1.L1	-0.0039	0.0182	0.0246	-0.0026	-0.0092	0.0209	-0.0088	-0.0009	-0.003	-0.0027
S11946.E1.L1	-0.0115	0.0203	-0.0082	-0.003	-0.0051	0.008	0.0048	0.0013	-0.0092	0.0039
S11937.E1.L1	-0.0125	0.0479	-0.0004	-0.0098	-0.013	0.0234	-0.0037	0.0018	-0.0059	-0.0016
S11947.E1.L1	-0.0121	0.0205	-0.0032	0.0002	-0.0075	0.0226	-0.003	0.0104	0.0013	-0.0063
S11291.E1.L1	0.0393	0.0114	0.0278	0.0072	-0.0447	0.0165	-0.0053	0.0006	-0.0022	0.0073
S11544.E1.L1	0.0003	0.0125	0.0286	-0.0033	-0.0132	0.0159	-0.0072	-0.0006	-0.0046	-0.0048
S11914.E1.L1	-0.0085	0.0151	0.0199	0.006	-0.002	0.0067	-0.0034	0.0025	-0.0059	-0.0065
S11917.E1.L1	-0.0051	0.034	-0.0123	-0.0044	0.0243	0.0173	-0.0136	-0.0007	0.0093	-0.0157
S11955.E1.L1	-0.0059	0.0228	0.037	0.0056	-0.0115	0.0252	-0.0013	0.0036	-0.0031	-0.009
S11945.E1.L1	-0.0095	0.0224	-0.0086	-0.0001	-0.0214	-0.002	0.0208	0.0168	0.0067	-0.0317
S11940.E1.L1	-0.002	0.0132	0.0044	0.0078	-0.0046	0.0075	-0.002	0.0119	-0.0196	-0.0025
S11284.E1.L1	0.0397	0.013	0.0282	-0.0001	-0.042	0.0188	0.0043	0.002	-0.0064	0.0017
S11907.E1.L1	-0.0158	-0.0022	-0.039	-0.0064	0.0075	-0.0268	0.0039	-0.0099	0.0018	0.0054
S11924.E1.L1	-0.0046	0.0141	0.0192	0.002	-0.0075	0.0167	-0.0064	-0.0032	-0.0016	-0.0046
S11922.E1.L1	-0.0038	0.0129	0.0226	0.0034	-0.0079	0.0192	0.0032	0.0004	-0.0011	-0.0094
S11915.E1.L1	-0.0091	0.0146	0.0197	0.0059	-0.0029	0.0093	-0.0043	-0.0008	-0.0058	-0.0077
S11931.E1.L1	-0.0162	-0.006	-0.0431	-0.0078	0.0052	-0.0263	0.0034	0.0032	0.0035	0.0062
S11285.E1.L1	0.0406	0.0112	0.0238	-0.0013	-0.0434	0.0207	0.0006	0.0021	0.0022	-0.0036
S11128.E1.L1	-0.012	-0.0517	-0.0291	-0.0025	-0.0086	0.0126	-0.0116	0.0035	0.0012	-0.0084
S10380.E1.L2	-0.0173	0.0054	-0.0183	0.0129	0.0367	0.0024	0.0037	-0.0198	-0.0013	0.0116
S10381.E1.L2	-0.0135	-0.0016	-0.0178	-0.0015	0.0062	-0.0138	0.0015	0.004	0.0073	-0.0012
S11131.E1.L1	-0.0111	-0.0293	0.0316	0.0045	0.0072	0.0004	0.001	0.0056	0.0092	-0.0073
S10412.E1.L2	-0.0098	0.0292	0.0234	-0.0023	-0.0069	0.0252	-0.001	0.0005	-0.0076	-0.0083
S10389.E1.L2	-0.0132	-0.0036	-0.0106	-0.0026	-0.0016	-0.0066	0.0007	0.0019	-0.0127	-0.0027
S6130.E1.L3	-0.0119	-0.04	-0.0318	-0.0109	-0.012	0.0097	-0.0015	0.0085	0.0049	-0.0058
S5891.E1.L9	-0.0031	0.0688	-0.0011	-0.021	-0.0006	0.05	0.0059	0.0084	0.0197	-0.0109
S5888.E1.L4	-0.009	0.0656	0.0007	-0.0109	-0.0222	0.0403	-0.0061	0.0073	-0.0155	-0.0048
S5893.E1.L4	-0.0097	0.0693	0.0021	-0.0134	-0.0167	0.0448	0.0025	-0.0008	0.0006	-0.001
S10383.E1.L2	-0.0141	0.0004	-0.0172	0.0016	0.0023	-0.008	-0.0014	0.0056	-0.0002	-0.002
S10390.E1.L2	-0.0141	0.0002	-0.0128	-0.0047	0.0078	-0.0129	0.0001	-0.0015	0.0034	-0.0003
S6130.E1.L4	-0.0119	-0.0448	-0.0266	-0.0172	-0.0245	0.0164	-0.0091	0.0082	0.0051	-0.0055
S10397.E1.L2	-0.0103	0.033	0.0004	-0.0031	0.0008	0.0244	-0.0103	-0.0039	-0.0046	-0.0156
S6133.E1.L5	-0.0079	0.0753	0.0037	-0.0084	-0.0251	0.0424	-0.0047	0.0101	-0.0002	-0.005
S10388.E1.L2	-0.0145	0.0008	-0.0159	-0.0028	0.0023	-0.0083	-0.0011	-0.0032	0.0034	0.0018
S10398.E1.L2	-0.0081	0.0277	0.0403	0.0026	-0.0051	0.0323	-0.0003	0.0012	-0.0049	-0.0121
S5891.E1.L8	-0.0103	0.0671	0.0056	-0.0043	-0.0256	0.0275	-0.0141	-0.0122	-0.0049	0.0014
S5893.E1.L5	-0.0088	0.0649	-0.0036	-0.0143	-0.0156	0.041	0.0014	0.0038	-0.0144	-0.0049
S6130.E1.L5	-0.0109	-0.0419	-0.0339	-0.0033	-0.0162	0.018	-0.0128	-0.0019	0.0045	0.0026
S10413.E1.L2	-0.0077	0.0044	0.015	0.004	0.0003	0.007	0.0005	0.0013	0.0004	-0.0017
S10396.E1.L2	-0.0049	0.0132	0.0224	-0.0011	-0.0169	0.0198	-0.0066	0.0025	0.0069	-0.0074
S10391.E1.L2	-0.0153	-0.0042	-0.0216	0.0016	-0.0017	-0.0082	0.0042	0.0055	0.007	-0.0021
S5886.E1.L4	-0.0094	0.059	0.0068	-0.0118	-0.0202	0.0525	-0.01	0.0025	-0.0247	-0.0105
S11129.E1.L1	0.0015	-0.1136	-0.1416	-0.0813	-0.1094	0.1624	-0.0156	0.0126	-0.0389	-0.048
S10375.E1.L2	-0.0148	-0.0093	-0.0375	-0.0053	0.009	-0.0236	0.0001	-0.001	0.0094	0.002
S10373.E1.L2	-0.0148	-0.0099	-0.0353	-0.0081	0.0069	-0.0291	-0.0009	-0.0015	0.0088	0.0013
S10382.E1.L2	-0.0151	-0.0005	-0.0103	-0.0032	-0.0095	-0.0076	-0.0203	-0.0075	0.0055	-0.004
S6133.E1.L4	-0.0116	0.0634	0.0164	-0.0677	-0.0272	0.0379	0.0015	0.0322	0.0069	0.0017
S6130.E1.L2	-0.0124	-0.0431	-0.0297	-0.0238	-0.0114	0.0192	-0.0016	0.0115	-0.0087	-0.0026
S5886.E1.L5	-0.0093	0.0621	0.0044	-0.0106	-0.0166	0.0507	-0.0149	-0.0058	-0.005	-0.0083
S10414.E1.L2	-0.0099	0.0217	0.0399	0.0018	-0.0094	0.032	-0.0005	0.0098	-0.0064	-0.0102
S10372.E1.L2	-0.0154	-0.0097	-0.029	-0.007	0.0126	-0.027	0.0003	0.0001	0.0096	0.0059
S6130.E1.L8	-0.012	-0.0394	-0.0268	-0.0158	-0.0211	0.0147	-0.0137	0.0047	0.0027	0
S5957.E1.L5	-0.0092	0.0678	0.0145	-0.0465	-0.0186	0.0395	0.0045	0.0214	0.0095	-0.0079
S6130.E1.L6	-0.0112	-0.0416	-0.0338	-0.0064	-0.0082	0.0184	0.0074	-0.0051	-0.0035	0.0085
S5889.E1.L5	-0.0091	0.0623	0.0077	-0.0061	-0.0201	0.0517	-0.0016	-0.0086	-0.0106	-0.0041
S10427.E1.L2	0.0493	0.0106	0.0219	0.0132	-0.0637	0.003	-0.0063	0.0089	-0.004	-0.0047
S5889.E1.L4	-0.0106	0.0636	0.0025	-0.0103	-0.0099	0.042	-0.0043	-0.0119	-0.0145	-0.0022
S5881.E1.L5	-0.0096	0.0642	-0.002	-0.0153	-0.018	0.0373	0.0001	0.0026	-0.008	0.0001
S10392.E1.L2	-0.0113	-0.0362	-0.0049	-0.0014	0.0021	-0.0009	-0.0015	0.0074	0.0071	-0.0058
S10378.E1.L2	-0.0147	-0.0017	-0.0218	-0.0011	0.0152	-0.0012	-0.0735	-0.0345	0.0341	0.026
S5881.E1.L4	-0.0099	0.0653	-0.0006	-0.0052	-0.0212	0.0453	0.0001	0.0017	-0.0088	0.0019
S10377.E1.L2	-0.013	0.0038	-0.0214	-0.0031	0.0035	-0.0029	-0.0287	0.0042	0.0086	0.0015
S10394.E1.L2	0.006	0.0104	0.0065	0.0041	-0.019	0.0029	0.0004	0.01	-0.0036	0.0021
S10385.E1.L2	-0.0136	0.0026	-0.0117	0.001	0.005	-0.0086	0.002	0.0067	0.0048	-0.0016
S10401.E1.L2	-0.0045	-0.0027	0.0256	0.0051	-0.0027	-0.0019	-0.0014	0.0223	-0.0035	-0.0062
S11135.E1.L1	-0.016	-0.0156	-0.0462	-0.0045	0.0123	-0.0298	0.001	-0.0001	0.0014	0.0055
S10379.E1.L2	-0.0143	0.0009	-0.012	0.0012	0.006	-0.0119	-0.0033	0.0032	0.0067	0.0009
S10399.E1.L2	-0.0132	0.0166	-0.0026	-0.0008	-0.0045	0.0149	-0.0011	0.0074	0.0011	-0.0033
S10395.E1.L2	-0.0049	0.012	0.0202	-0.0038	-0.0101	0.0178	0.0121	-0.0001	-0.0003	-0.0044
S11132.E1.L1	-0.0113	-0.0299	0.0335	0.0149	0.0092	0.0044	0.0013	0.0062	0.0029	-0.0122
S6130.E1.L9	-0.0113	-0.0426	-0.0323	-0.0061	-0.0055	0.0194	-0.0155	0.0123	-0.0072	-0.0004
S6130.E1.L7	-0.0119	-0.0414	-0.0351	-0.0209	-0.0112	0.0157	0.0009	-0.0032	-0.0028	0.0075
S10371.E1.L2	-0.0181	-0.0098	-0.0439	-0.0073	-0.0015	-0.0372	0.001	-0.0067	0.0034	0.007
S10384.E1.L2	-0.0138	0.0021	-0.0118	0.0031	0.0051	-0.0041	-0.0047	0.0029	0.0014	0.0014
S10387.E1.L2	-0.0142	-0.0005	-0.0116	0.0014	0.0049	-0.0141	-0.0001	-0.001	0.0061	0.0011
S10376.E1.L2	-0.0164	-0.0086	-0.0501	-0.0085	0.0115	-0.0337	-0.0028	-0.009	0.0106	0.0025
S11134.E1.L1	-0.0164	-0.0189	-0.0458	-0.0131	0.0075	-0.0269	-0.0033	0.0026	0.0113	0.0044
S5888.E1.L5	-0.009	0.0669	-0.0015	-0.0105	-0.0197	0.0474	0.0056	0.0031	-0.0177	-0.018
S5957.E1.L4	-0.0091	0.0693	0.0077	-0.0069	-0.0127	0.0444	-0.0039	0.0102	-0.0172	0.0025
S10393.E1.L2	0.0283	0.0038	0.013	0.0014	-0.0333	-0.0025	-0.0012	0.0027	-0.0014	0.001
S11133.E1.L1	-0.0113	-0.0309	0.034	0.0112	0.0144	-0.0014	0.0021	0.0091	0.0064	-0.006
S11365.L1	0.0406	0.015	0.0286	0.0066	-0.0489	0.0191	0.0044	0.0034	-0.0001	0.0052
S11373.L1	0.0333	0.0177	0.0249	0.0276	-0.064	0.0204	-0.0019	0.0125	-0.0318	0.0026
S11400.L1	0.0405	0.0147	0.0269	0.009	-0.0414	0.01	-0.0024	-0.0025	-0.0045	-0.0064
S11395.L1	0.0415	0.0141	0.0216	0.0074	-0.049	0.0233	0.0028	0.0054	-0.0065	-0.0025
S11409.Y1.E1.L1	0.0087	0.0239	0.0329	0.0077	-0.0227	0.0097	-0.0122	0.0138	-0.0063	-0.0017
S11378.L1	0.0437	0.0077	0.0177	0.0388	-0.0466	-0.0331	-0.0137	0.0032	-0.0169	0.0095
S11384.L1	0.0389	0.0122	0.0311	0.003	-0.0289	0.0253	0.0029	0.0085	-0.0251	0.017
S11380.L1	0.044	0.0104	0.01	0.0137	-0.026	0.0158	0.0064	0.0021	-0.013	-0.0022
S11391.L1	0.0412	0.0148	0.0283	0.0068	-0.0419	0.013	0.0005	0.0026	-0.0009	0.0017
S11398.L1	0.0409	0.0153	0.0245	0.0077	-0.0415	0.0144	-0.006	-0.0012	-0.0005	0.0007
S11366.L1	0.042	0.0131	0.0352	-0.0018	-0.0339	0.0184	0.0039	0.007	-0.0038	-0.0005
S11393.L1	0.0422	0.0185	0.0302	0.011	-0.0483	0.0138	-0.0033	0.0006	-0.0054	0.0009
